IDENTIFIER	GSM1052615	GSM1052616	GSM1052617	GSM1052618	GSM1052619	GSM1052620
PHF21B	8.09543	8.31236	8.20865	8.16759	8.06683	8.11001
PHF23	9.80366	9.52757	9.69395	10.2019	10.0368	10.3114
PHF3	10.9921	10.9039	10.9973	11.0354	11.1695	11.0006
PHF5A	9.98078	9.72381	9.9755	9.07692	8.98816	9.17492
PHF6	10.2711	10.0665	10.2627	10.2553	10.2902	10.1536
PHF7	7.84819	7.85828	7.93078	7.99065	8.01481	7.91603
PHF8	10.3881	10.2933	10.4356	10.3707	10.3073	10.4222
PHGDH	11.9537	11.8864	12.0429	12.4166	12.2361	12.0738
PHIP	10.4438	10.3371	10.4458	10.1744	10.0409	10.0321
PHKA1	9.266	8.98954	9.29283	9.38359	9.33905	9.18141
PHKA2	9.11211	9.05211	9.1818	9.68003	9.72475	9.61734
PHKB	9.9433	9.78827	9.93928	10.4855	10.502	10.3901
PHKG1	6.23603	6.185	6.3735	6.36066	6.16903	6.24179
PHKG2	10.1792	10.3071	10.3521	10.337	10.2954	10.3482
PHLDA1	11.5895	11.6608	11.6386	9.98709	10.1177	10.435
PHLDA2	9.98831	10.0712	10.0764	8.86343	8.68865	8.88514
PHLDA3	9.34857	9.32073	9.35578	9.65745	9.54008	9.46886
PHLDB1	9.06732	9.13418	9.19975	9.66473	9.70652	9.85289
PHLDB2	10.3932	10.3026	10.3386	11.3443	11.3422	11.2793
PHLDB3	7.34916	7.70729	7.4496	7.29242	7.12931	7.4558
PHLDB3	7.72219	7.68443	7.62878	7.49776	7.36102	7.55203
PHLPP1	9.16133	9.18435	9.13254	9.40561	9.41012	9.35554
PHOSPHO1	7.2917	7.40727	7.21687	7.52159	7.24612	7.52187
PHOSPHO2	7.78263	7.30732	7.72896	7.34145	7.30942	6.88713
PHOX2A	7.16365	7.38254	7.13988	6.96244	6.97212	7.16172
PHOX2B	5.91395	5.96957	5.82746	5.69214	5.83958	5.83121
PHPT1	9.21692	9.03881	9.03588	9.74501	9.49395	9.68046
PHRF1	9.10449	9.1365	9.09601	8.77914	8.6524	8.86061
PHTF1	9.44542	9.2537	9.50798	9.56695	9.54954	9.55454
PHTF2	9.97181	9.75337	9.96504	9.73157	9.83016	9.75485
PHYH	8.0384	8.11038	8.24589	9.47363	9.36124	9.34677
PHYHD1	7.19348	7.32112	7.07472	7.18823	7.18351	7.35283
PHYHIP	7.11994	7.4705	7.24749	7.50184	7.55159	7.82991
PHYKPL	8.9586	8.87216	8.84502	9.76359	9.69361	9.6279
PI15	8.79595	8.72922	8.97604	8.74701	8.683	8.69093
PI16	7.52788	7.8051	7.51035	7.4896	7.29716	7.42617
PI3	7.19081	7.31357	7.13072	7.08337	7.0739	7.15439
PI4K2A	10.5968	10.5729	10.7463	10.5111	10.6779	10.3788
PI4K2B	8.5243	8.31518	8.42496	8.2338	8.21249	7.97433
PI4KA	10.2639	10.0763	10.2205	10.4539	10.3954	10.4394
PI4KAP1	9.61649	9.48637	9.55178	9.74029	9.72951	9.67278
PI4KAP1	10.4242	10.3265	10.3549	10.6142	10.5587	10.6802
PI4KB	10.9511	10.7692	10.8733	11.0186	10.985	11.0013
PIANP	7.89735	8.17679	7.887	7.97721	7.91893	8.142
PIAS1	12.3083	12.255	12.3882	12.3493	12.3703	12.2913
PIAS2	10.2371	10.0613	10.2312	10.0884	10.1834	10.0328
PIAS3	10.3743	10.2555	10.4965	10.6714	10.552	10.5661
PIAS4	8.99124	8.96751	8.97749	8.93691	8.75904	9.05392
PICALM	12.1711	12.1752	12.2304	12.119	12.1466	12.0534
PICK1	9.01707	9.12193	9.03023	9.16705	9.31702	9.36435
PID1	5.93331	5.90513	5.94994	6.17774	5.70513	5.66618
PIDD1	9.24258	9.19134	9.20193	9.25081	9.21427	9.27021
PIEZO1	7.91606	7.66918	7.79635	7.79664	7.56736	7.54215
PIEZO1	9.85329	9.86149	9.83366	9.9005	9.76678	9.92572
PIEZO2	4.91193	5.11323	4.94495	5.15396	5.16952	5.2613
PIEZO2	6.79698	6.7716	6.83224	7.28018	7.40539	7.15248
PIEZO2	6.59772	6.79154	6.76095	6.863	6.9356	6.71286
PIF1	8.73037	8.8616	8.71409	8.52697	8.4272	8.3276
PIFO	6.01577	6.35057	6.25633	6.65065	6.65984	6.48305
PIGA	9.82769	9.52519	9.79209	9.00078	8.8292	8.84602
PIGB	10.4682	10.1375	10.3843	10.9387	11.0124	10.9667
PIGC	7.3871	7.15332	7.3525	7.38006	7.38172	7.34122
PIGF	8.24557	8.1367	8.39253	8.74885	8.58334	8.42439
PIGF	8.28507	8.02859	8.51828	8.49048	8.47447	8.53691
PIGF	8.28507	8.02859	8.51828	8.49048	8.47447	8.53691
PIGG	9.39713	9.34763	9.40831	9.49395	9.45639	9.41908
PIGK	9.67384	9.50616	9.60561	9.8671	9.8681	9.68876
PIGL	8.4367	8.3303	8.51521	8.27942	8.36259	8.23281
PIGM	11.0793	11.0005	11.0846	11.586	11.7161	11.5026
PIGN	8.84084	8.49206	8.99454	9.15242	9.33349	9.08756
PIGO	10.278	10.2491	10.2596	10.5215	10.4491	10.4434
PIGP	8.36246	8.22097	8.12918	8.80928	8.88032	8.71045
PIGQ	8.9648	8.88993	8.95463	9.54589	9.39473	9.45136
PIGR	6.50459	6.47576	6.36272	5.907	6.17929	6.21488
PIGS	11.1581	11.1028	11.0823	11.3054	11.2079	11.2082
PIGT	11.6863	11.7073	11.7146	12.0433	12.0242	11.9766
PIGU	11.3995	11.3384	11.4255	11.0221	11.0335	11.2508
PIGV	9.55804	9.3567	9.60619	10.1882	10.065	10.0016
PIGW	10.2764	10.0934	10.1954	9.12191	9.32094	8.71452
PIGX	9.73612	9.70479	9.84013	9.45977	9.31998	9.18022
PIGZ	6.90245	7.11302	6.83941	7.69306	7.37513	7.52397
PIH1D1	9.68233	9.59732	9.55309	9.47915	9.40821	9.49538
PIH1D2	7.1417	6.61602	7.07412	7.50742	7.78942	7.29173
PIH1D3	4.31831	4.32828	4.20346	4.30193	4.06212	4.25574
PIK3AP1	7.55973	7.76028	7.49911	7.50149	7.35538	7.20077
PIK3C2A	10.6341	10.5282	10.7062	10.777	10.8661	10.6709
PIK3C2B	8.18402	8.12016	8.23391	9.34969	9.29252	9.36843
PIK3C2G	4.96455	4.99959	5.0708	5.14574	5.18145	5.12782
PIK3C3	10.5282	10.3597	10.498	10.6821	10.8244	10.9177
PIK3CA	9.21072	8.89723	9.14739	9.20084	9.24745	9.11916
PIK3CB	10.6984	10.3976	10.7719	10.4501	10.4091	10.3383
PIK3CD	8.3066	8.42114	8.20143	8.45163	8.32628	8.22678
PIK3CG	5.82342	6.06108	5.82411	5.61975	5.56674	5.81039
PIK3IP1	6.75021	6.75067	6.55358	6.90215	6.92022	6.88594
PIK3R1	10.3861	10.2152	10.3886	11.3853	11.3976	11.3512
PIK3R2	10.0667	10.0741	10.0277	10.5674	10.4212	10.6103
PIK3R3	9.48958	9.2415	9.54828	9.72149	9.70304	9.9301
PIK3R4	11.0881	10.9646	11.1877	10.8082	10.7947	10.8163
PIK3R5	6.9939	7.19722	6.96532	7.00363	6.73862	6.7928
PIK3R6	6.91419	6.74961	6.65535	6.60776	6.46401	6.63815
PIKFYVE	9.62785	9.49239	9.66397	9.70163	9.82986	9.69651
PILRA	7.20476	7.39317	7.27095	7.27855	7.18476	7.23055
PIM1	9.037	8.83066	8.88755	8.60161	8.41217	8.39461
PIM2	9.56278	9.57902	9.67518	9.73713	9.5737	9.61295
PIM3	8.38871	8.43179	8.39403	8.23907	8.22748	8.42874
PIN1	10.9732	11.0327	10.9413	10.9642	10.9573	10.9964
PIN1P1	9.10255	9.15304	9.05567	9.04766	8.96613	9.03146
PIN4	7.6127	7.14722	7.61145	7.49159	7.6039	7.72144
PINK1	8.63717	8.57545	8.53149	9.64408	9.51487	9.41875
PINK1	7.6127	7.7179	7.5792	7.72653	7.8421	7.54887
PINK1	9.36339	9.39361	9.42713	9.47195	9.4951	9.47632
PINLYP	6.77976	6.58299	6.7157	6.53518	6.58926	6.57997
PINX1	8.373	8.19903	8.37682	7.46938	7.5814	7.53233
PIP	5.62855	5.88438	5.80685	5.63451	5.61942	5.59266
PIP4K2A	9.94648	9.69621	9.82497	10.3697	10.4839	10.5117
PIP4K2B	10.2827	10.1927	10.2788	10.385	10.3105	10.356
PIP4K2C	10.3046	10.1244	10.2752	10.6367	10.5917	10.6191
PIP5K1A	11.955	11.8708	11.9079	11.889	11.8645	11.729
PIP5K1B	5.41998	5.39448	5.28657	5.37744	5.28082	5.36517
PIP5K1C	9.76688	9.761	9.70224	9.96859	9.78032	9.94186
PIP5K1P1	5.47809	5.34985	5.53031	5.55137	5.56273	5.44215
PIP5KL1	7.41217	7.41973	7.24809	8.00085	8.12276	8.18483
PIPOX	7.12005	7.17958	7.10298	7.38383	7.26812	7.26267
PIPSL	6.20042	6.05396	6.12434	5.86556	6.12253	6.0695
PIR	10.2041	10.1036	10.3439	10.2524	10.1651	10.3273
PIRT	7.59194	7.52098	7.58348	7.22975	7.19254	7.36421
PISD	8.85386	8.82001	8.81143	8.67098	8.60723	8.63242
PITHD1	9.28224	9.23688	9.3332	9.3479	9.3696	9.45321
PITPNA	11.5974	11.6078	11.6958	11.5789	11.5342	11.6006
PITPNB	10.623	10.4905	10.5855	10.0534	10.0129	9.90523
PITPNC1	10.2885	10.117	10.4642	8.95211	8.90826	8.95413
PITPNM1	9.70344	9.67668	9.85387	10.0937	10.0045	10.309
PITPNM2	7.96403	7.96716	7.9914	8.30639	8.24698	8.38237
PITPNM3	7.63632	7.83385	7.76647	8.18067	7.79889	8.29379
PITRM1	11.5697	11.4792	11.5241	11.4134	11.3491	11.3546
PITX1	7.74293	8.00008	7.82651	7.93659	7.78429	7.88924
PITX2	7.51555	7.86508	7.5703	7.97059	8.09601	7.99424
PITX3	7.47935	7.71623	7.37877	7.28444	7.38742	7.36421
PIWIL1	5.56635	5.80934	5.56073	5.48015	5.48058	5.67596
PIWIL2	5.1477	5.53738	5.17742	5.3842	5.47288	5.2876
PIWIL3	5.62659	5.80276	5.94867	5.69583	5.68979	5.91926
PIWIL4	5.82707	5.89818	5.64613	5.75929	5.61686	5.64832
PJA1	7.83012	7.67474	7.87575	7.77426	7.72946	7.76199
PJA2	10.7504	10.5537	10.71	11.36	11.3315	11.3244
PKD1	8.49338	8.6036	8.5139	8.54599	8.34103	8.5642
PKD1L1	6.44015	6.50538	6.43917	6.56199	6.71495	6.65761
PKD1L2	6.8485	7.01969	6.7303	7.01512	7.33587	7.21319
PKD1L3	5.37301	5.49499	5.41492	5.32483	5.47906	5.30625
PKD1P1	11.4915	11.5848	11.668	11.4529	11.612	11.534
PKD2	9.63729	9.52192	9.67658	9.91395	9.99019	9.88363
PKD2L1	6.01266	6.15418	6.01742	5.92706	5.94315	6.00016
PKDCC	7.87301	8.0034	7.89229	7.68915	7.73058	7.86732
PKDREJ	6.08162	6.38835	6.20116	5.78686	5.78899	5.92292
PKHD1	5.98186	6.09859	6.11177	5.98375	5.99982	6.15992
PKHD1L1	4.76053	4.77936	4.66915	4.67065	4.72306	4.70173
PKI55	9.485	9.35536	9.42151	9.55122	9.59833	9.61282
PKIA	7.98488	7.61903	7.99867	8.50288	8.48845	8.36663
PKIB	5.31272	5.23743	5.01731	5.55313	5.77406	5.48321
PKIG	9.07063	9.07067	8.97954	9.51085	9.43405	9.54763
PKLR	7.18231	7.39077	7.22834	6.87595	6.798	6.79847
PKM	13.3684	13.2983	13.319	13.1946	13.0985	13.1524
PKMYT1	9.47348	9.24941	9.44488	7.62306	7.36125	7.73334
PKN1	9.94021	9.87184	9.81752	10.0994	9.9851	10.0515
PKN2	10.7903	10.4004	10.6783	10.8174	10.8824	10.7355
PKN3	8.36946	8.24589	8.19245	8.08564	7.89515	8.17124
PKNOX1	8.98636	8.76966	8.92884	8.56925	8.26312	8.21558
PKNOX2	8.8098	8.8588	8.90155	9.16593	9.11256	9.54387
PKP1	6.72352	7.03278	6.79722	6.83574	6.71847	6.73242
PKP2	8.38961	8.27497	8.39788	8.30816	8.08812	8.06985
PKP3	8.36384	8.52975	8.14328	8.59701	8.58179	8.51569
PKP4	9.67914	9.4977	9.66068	8.81913	8.63924	8.64988
PLA1A	6.59886	6.5136	6.47023	6.27822	6.33754	6.45813
PLA2G10	4.33544	4.49052	4.2709	4.80886	4.46052	4.59856
PLA2G12A	9.75912	9.71079	9.74154	10.2663	10.2298	10.2769
PLA2G12B	6.81078	6.90327	6.84995	6.72983	6.75188	6.70308
PLA2G15	9.32433	9.22027	9.39481	9.79673	9.60641	9.76096
PLA2G16	8.84161	8.62113	8.7022	9.15989	9.0405	9.02863
PLA2G1B	6.94217	7.17392	6.99242	7.13919	7.29985	7.27173
PLA2G2A	7.05699	7.13144	6.90472	6.87245	6.62718	7.02851
PLA2G2C	6.91708	7.09674	7.00949	6.74298	6.7295	6.6956
PLA2G2D	7.84421	8.0462	7.73003	7.74152	7.61339	7.82819
PLA2G2E	7.43054	7.6646	7.4576	7.1464	7.32136	7.19145
PLA2G2F	7.53519	7.57486	7.5417	7.41054	7.06216	7.55394
PLA2G3	7.03222	7.02155	6.96908	6.80871	6.87723	6.85522
PLA2G4A	7.34215	6.62274	7.27758	7.53427	7.6062	7.49746
PLA2G4B	8.05549	8.0859	7.99074	8.70284	8.65708	8.67007
PLA2G4C	5.59739	5.57504	5.68476	5.63077	5.73019	6.01186
PLA2G4D	7.02481	7.14978	6.85646	6.71029	6.7589	6.96489
PLA2G4F	6.74499	6.93454	6.7149	6.54864	6.35035	6.73653
PLA2G5	6.91872	7.14921	6.91069	6.64567	6.88351	7.04171
PLA2G6	7.66856	7.60673	7.83693	8.35587	8.30309	8.59107
PLA2R1	6.82378	6.73485	6.86518	6.97871	7.10332	6.97569
PLAA	11.6009	11.4547	11.5507	11.1644	11.1352	11.1034
PLAC1	6.08317	6.11374	6.05671	6.22546	6.12228	6.21619
PLAC4	5.70514	5.98153	5.7706	5.50888	5.64687	5.73383
PLAC8	8.9675	8.98258	9.03368	10.3526	10.1695	9.6399
PLAC8L1	7.30111	6.86004	7.38035	7.04621	7.2056	7.36637
PLAC9	7.16913	7.59481	7.08642	7.17752	7.04597	7.17557
PLAG1	8.24989	8.25895	8.48663	8.85488	8.93622	8.79362
PLAGL2	9.73166	9.66736	9.80908	9.3056	9.21562	9.40427
PLAT	11.0532	10.9301	11.154	10.4674	10.4725	10.4012
PLAU	6.87721	7.06462	6.88901	6.78991	6.86905	6.92469
PLAUR	10.176	10.2103	10.2543	9.10961	9.03054	9.17124
PLB1	6.86358	7.08384	6.81477	7.78107	7.94459	7.76229
PLBD1	5.42332	5.43011	5.44379	5.37052	5.34464	5.39536
PLBD2	9.39475	9.42513	9.40898	9.83392	9.73184	9.65086
PLCB1	9.26238	9.09704	9.31224	9.97585	9.91448	9.89347
PLCB2	6.69711	6.76812	6.64418	6.83383	6.59685	6.69045
PLCB3	8.98575	8.9468	8.97746	9.30477	9.15988	9.39786
PLCB4	8.17829	7.79848	8.29271	7.99263	7.95749	7.83319
PLCD1	7.5343	7.6225	7.57232	8.6114	8.56423	8.74333
PLCD3	9.97151	9.98852	9.83696	10.5662	10.4743	10.4975
PLCD4	6.87765	6.66975	6.77841	8.76152	8.37414	8.69975
PLCE1	9.5115	9.24803	9.56049	10.6833	10.6473	10.7026
PLCG1	10.7031	10.6308	10.7129	10.6436	10.6182	10.5116
PLCG2	7.23764	7.42045	7.44916	7.66905	7.70953	7.50214
PLCG2	13.7127	13.6924	13.6695	13.8695	13.9303	13.8148
PLCH1	6.0008	6.23085	6.04301	6.24991	6.26549	6.36774
PLCH2	7.76488	8.02587	7.70635	7.87063	7.80508	7.89291
PLCL1	5.17089	5.10096	5.37535	5.26328	5.25068	5.22602
PLCL2	6.50954	6.68844	6.62775	6.33308	6.35365	6.48235
PLCXD1	8.9261	8.76345	8.89787	9.16599	9.01696	8.97239
PLCXD1	8.98006	8.81153	8.95066	9.21406	9.04184	9.02958
PLCXD2	7.18563	7.50132	7.24698	7.48209	7.4293	7.31151
PLCXD3	5.17469	5.2453	5.31637	5.3141	5.10814	5.27323
PLCZ1	5.16758	5.32902	5.06833	5.324	5.10075	5.14593
PLD1	8.54617	8.26872	8.76049	9.3597	9.43351	9.28085
PLD2	9.24351	9.10311	9.22304	9.85497	9.71545	9.76389
PLD3	10.3407	10.3255	10.2521	11.3434	11.3029	11.4443
PLD4	7.59262	7.75852	7.62128	7.40943	7.46887	7.43231
PLD5	6.37077	6.55229	6.5579	6.27788	6.12813	6.16203
PLD6	8.57405	8.69483	8.64911	8.51133	8.58377	8.46613
PLEC	10.9268	10.9794	10.8833	10.7165	10.5542	10.6711
PLEK	4.46218	4.57949	4.61362	4.42598	4.43904	4.56484
PLEK2	7.17405	7.2954	7.13105	7.15873	6.96845	7.13125
PLEKHA1	9.76666	9.44291	9.77374	10.3218	10.4453	10.3973
PLEKHA2	8.55685	8.59734	8.5991	9.13662	9.22804	9.10916
PLEKHA3	8.11347	7.73626	8.13839	7.70574	7.808	7.77631
PLEKHA4	8.74231	8.87374	8.73383	9.17471	9.20138	9.2812
PLEKHA5	10.1373	10.1164	10.1349	10.0983	10.1953	10.0966
PLEKHA6	7.76961	7.74963	7.68566	7.85922	7.68622	7.96453
PLEKHA7	8.11338	8.18874	8.15183	8.75393	8.55697	8.5556
PLEKHA8	9.24967	9.19826	9.23688	9.04679	9.05365	9.07376
PLEKHA8P1	8.82834	8.46957	8.7743	8.65309	8.68042	8.72629
PLEKHB1	8.12765	8.36575	8.06933	8.83399	8.78284	9.17067
PLEKHB2	11.1021	10.9061	10.9648	10.8696	10.8478	10.7751
PLEKHD1	6.77536	6.93153	6.76624	6.84966	6.81615	6.8728
PLEKHF1	8.39527	8.07673	8.22144	8.71798	8.84975	8.68003
PLEKHF2	8.14459	7.88749	8.22705	8.49125	8.65933	8.25237
PLEKHG1	6.45662	6.36723	6.49432	8.28215	8.25429	8.00843
PLEKHG2	8.93722	8.88262	8.94897	9.16181	9.0741	9.17353
PLEKHG3	7.33267	7.41435	7.55136	7.34862	7.31402	7.28854
PLEKHG4	7.67075	7.74524	7.69921	8.38037	8.28903	8.52033
PLEKHG4B	7.16427	7.20268	7.21815	7.16441	7.2032	7.21878
PLEKHG5	8.99785	9.08052	8.98143	8.94756	8.77796	9.06729
PLEKHG5	8.45235	8.52921	8.41367	8.67281	8.47503	8.73395
PLEKHG6	7.18261	7.31036	7.2292	7.36099	7.18277	7.18113
PLEKHG7	4.67152	5.05388	4.74846	4.71547	4.74192	4.68043
PLEKHH1	8.06396	8.04878	8.07772	8.97488	9.14438	8.96388
PLEKHH1	8.10359	7.70757	7.79552	7.89852	7.97494	7.94367
PLEKHH2	8.29103	8.29706	8.3704	8.11945	8.20656	7.86281
PLEKHH3	7.98784	8.06586	7.94214	8.21783	7.92285	8.15338
PLEKHJ1	9.48001	9.48357	9.30696	9.28506	9.28424	9.2392
PLEKHM1	8.55176	8.72294	8.77991	9.32487	9.56894	9.57176
PLEKHM1P	10.0316	10.0971	10.0757	10.6622	10.7273	10.791
PLEKHM2	10.6532	10.6115	10.6113	11.0695	11.0987	11.0653
PLEKHM3	8.06685	7.95606	8.11547	8.65883	8.77576	8.6543
PLEKHM3	9.29177	9.18809	9.15577	9.53756	9.61279	9.40319
PLEKHN1	8.41004	8.37679	8.27521	8.34524	8.35557	8.44409
PLEKHO1	9.0297	8.9326	8.91197	9.02771	9.12299	9.31997
PLEKHO2	9.18619	9.15295	9.19928	9.35241	9.23808	9.3077
PLEKHS1	7.89955	7.95608	8.20948	7.31579	7.15347	7.03133
PLET1	5.98387	6.39712	6.1415	6.25323	6.35911	6.11756
PLG	6.1747	6.34104	6.0611	6.25564	6.10365	6.29824
PLGLA	7.00568	6.94632	7.26419	7.54288	7.57976	7.66419
PLGLA	6.12554	5.88698	6.41021	6.35199	6.22155	6.36379
PLGLA	7.00568	6.94632	7.26419	7.54288	7.57976	7.66419
PLGRKT	8.47824	8.23603	8.23914	8.56619	8.47032	8.69348
PLIN1	7.71083	7.94239	7.76696	7.61643	7.72175	7.63791
PLIN2	12.2181	12.2752	12.4419	12.1414	12.2334	12.1041
PLIN3	10.2578	10.1263	10.1832	10.3211	10.1817	10.1363
PLIN4	7.62676	7.68454	7.54056	7.46459	7.31396	7.4247
PLK1	12.8797	12.8705	12.8481	12.0125	11.7795	11.7662
PLK2	11.2467	11.1931	11.2835	11.9021	12.0075	11.9398
PLK4	10.3936	10.2515	10.2279	8.64924	8.44527	8.34357
PLLP	7.73731	8.01184	7.67191	7.52342	7.4723	7.72739
PLN	4.6187	4.4276	4.29149	4.57648	4.55782	4.55851
PLOD1	11.4394	11.3666	11.4782	11.4689	11.4055	11.5209
PLOD2	10.6122	10.4456	10.5991	10.791	10.637	10.7529
PLOD3	11.8702	11.7629	11.8642	11.6794	11.5375	11.5242
PLP1	11.2076	11.0745	11.3091	12.9568	13.0942	13.0105
PLP2	12.8775	12.8744	12.8274	12.6329	12.5651	12.656
PLRG1	11.8414	11.6723	11.8399	11.625	11.5204	11.0608
PLS1	8.88817	8.67166	8.88316	8.17583	7.9834	7.90673
PLS3	10.1463	9.84427	10.1145	10.2497	10.1509	10.1228
PLSCR1	9.19907	8.94621	9.21982	9.07138	9.22686	8.96123
PLSCR2	5.22724	5.11998	5.15807	5.214	5.10933	5.12171
PLSCR3	10.283	10.345	10.2224	10.7502	10.6214	10.9019
PLSCR4	7.12487	7.16846	7.09554	8.36295	8.43505	8.32706
PLTP	10.8723	10.611	10.711	11.9616	11.7531	11.7968
PLVAP	7.70796	7.98754	7.72889	7.59394	7.6032	7.69889
PLXDC1	7.2423	7.29051	7.07155	7.85812	7.78783	7.86943
PLXDC2	6.89877	6.84052	6.78419	6.88362	7.16042	6.97924
PLXNA1	10.1775	10.1223	10.1465	9.63303	9.49848	9.51959
PLXNA2	7.47889	7.49587	7.42993	7.10159	7.18587	7.27589
PLXNA3	8.17472	8.0452	8.23524	8.8763	8.81726	8.9917
PLXNA4	6.83214	6.83724	6.94212	6.62666	6.72669	6.72766
PLXNB1	8.25743	8.37897	8.31514	9.0911	9.18186	9.2303
PLXNB2	10.5771	10.5899	10.4863	11.1175	10.9998	10.9954
PLXNB3	8.89789	8.92742	8.88164	10.2323	10.1436	10.4163
PLXNC1	6.40232	6.54546	6.41486	6.62982	6.53323	6.77868
PLXND1	9.29296	9.26758	9.33868	9.53712	9.52329	9.54698
PM20D1	6.80589	6.9567	6.73071	6.71665	6.7462	6.6112
PM20D2	10.2593	9.95859	10.1404	9.53291	9.36257	9.0259
PMAIP1	9.63919	9.35984	9.51264	7.50764	7.25593	7.1451
PMCHL1	4.32973	4.29227	4.40131	4.34005	4.1775	4.09872
PMCHL2	4.53128	4.44213	4.54437	4.50803	4.45484	4.62941
PMCHL2	4.55373	4.43308	4.56582	4.49993	4.49355	4.6724
PMEL	6.71763	6.58632	6.48115	6.89999	6.71889	6.52958
PMEPA1	10.6519	10.7419	10.7202	11.3486	11.4109	11.465
PMF1	11.0795	11.0428	10.9803	11.1363	11.1024	11.3113
PMFBP1	6.57329	6.6993	6.43139	6.78049	6.86387	6.59863
PML	9.14644	9.22056	9.19594	9.1826	9.01961	9.21631
PMM1	8.24046	8.00458	8.13966	8.89953	8.87138	9.05107
PMM2	10.2942	10.2087	10.2796	9.70579	9.72321	9.73322
PMP2	4.99313	4.73148	4.98997	4.8337	4.98206	5.08055
PMP22	13.2158	13.1768	13.1715	13.5113	13.4339	13.4424
PMPCA	10.2424	10.1179	10.1607	9.95414	9.89132	9.94012
PMPCB	11.6886	11.5019	11.5801	11.8196	11.8955	11.7054
PMS1	9.66509	9.50852	9.76598	9.66398	9.65626	9.57604
PMS2	10.038	9.78589	10.1514	9.98376	9.86389	9.85026
PMS2CL	8.27574	8.16809	8.137	8.28053	8.16082	7.86068
PMS2P1	11.0715	11.088	11.1297	11.1721	11.1699	11.2882
PMS2P3	9.99086	10.0209	9.9907	9.85459	9.98737	9.91741
PMS2P6	11.5211	11.6227	11.6358	11.8009	11.9889	11.8566
PMS2P6	11.4856	11.5797	11.6144	11.8242	11.9484	11.9563
PMS2P6	11.4981	11.6257	11.6438	11.8541	11.9889	11.9848
PMS2P6	11.4645	11.5475	11.566	11.8066	11.9226	11.9268
PMS2P9	11.3447	11.5152	11.5163	11.7181	11.8216	11.8573
PMS2P9	11.5406	11.6518	11.6609	11.837	11.9453	11.974
PMS2P9	11.1695	11.2057	11.2557	11.386	11.4957	11.4553
PMVK	8.56419	8.42535	8.50385	8.61411	8.53381	8.65177
PNCK	7.86618	7.89636	7.76517	7.78158	7.77399	7.86186
PNISR	9.97049	9.91524	10.0114	10.3459	10.2753	10.3334
PNKD	8.84301	8.79891	8.82218	8.98172	8.81676	8.98475
PNKP	9.82379	9.82822	9.73063	9.85412	9.86059	9.82503
PNLDC1	6.08436	5.9752	5.97403	5.90303	5.68499	6.01447
PNLIP	4.49872	4.86151	4.74027	4.62159	4.43486	4.60192
PNLIPRP1	6.76927	6.90708	6.7328	6.59763	6.51975	6.74684
PNLIPRP2	6.35738	6.59054	6.41712	6.28273	6.16896	6.54157
PNLIPRP2	4.55698	4.70868	4.5356	4.32944	4.17369	4.33882
PNLIPRP3	4.72225	4.75966	4.5625	4.50261	4.64014	4.80935
PNMA1	9.15031	8.9825	9.10928	9.20817	9.16725	9.14404
PNMA2	6.11042	6.12122	6.07801	6.18624	6.18624	6.24516
PNMA3	7.03328	7.44938	7.09579	7.0567	7.08405	7.15462
PNMA5	6.72135	7.02594	6.85313	6.77623	6.7048	6.81616
PNMA6A	7.38789	7.13025	7.49071	7.06342	7.21561	7.65845
PNMA6A	7.63193	7.80698	7.56729	7.40531	7.46722	7.82512
PNMAL1	9.18715	9.21471	9.20809	9.28477	9.24285	9.15377
PNMT	7.48652	7.69541	7.52258	7.64858	7.38812	7.57091
PNN	10.1932	10.0591	10.1509	9.55074	9.55647	9.53741
PNO1	10.3342	10.028	10.2594	9.42917	9.34203	9.24869
PNO1	7.18224	7.33977	7.17423	6.89108	6.79154	6.65913
PNOC	7.17308	7.42902	7.15041	6.92981	7.08721	6.99253
PNP	10.9009	10.7452	10.891	9.35434	9.31379	9.41461
PNPLA1	6.845	6.94478	6.88539	6.70683	6.61289	7.00054
PNPLA2	10.2988	10.3895	10.2139	10.6216	10.4694	10.6504
PNPLA3	8.8476	8.66871	9.16019	8.55842	8.52962	8.64692
PNPLA4	6.02243	6.29409	6.09426	6.1716	6.08303	6.21297
PNPLA5	6.58339	6.75647	6.545	6.47662	6.15562	6.49608
PNPLA6	9.30105	9.20168	9.20608	9.93928	9.77567	9.88239
PNPLA7	7.16215	7.47805	7.36434	7.71907	7.6787	7.62313
PNPLA8	9.58464	9.37119	9.62215	9.98011	9.94763	9.86489
PNPO	11.055	10.9661	11.0359	11.2055	11.0875	11.1219
PNPT1	10.821	10.5245	10.8427	9.81554	9.88464	9.49697
PNRC1	9.59953	9.6795	9.53499	10.8483	10.8306	10.9795
PNRC2	12.2103	12.0056	12.1052	12.2237	12.0788	12.1827
PNRC2	12.2103	12.0056	12.1052	12.2237	12.0788	12.1827
POC1A	8.63405	8.38793	8.54521	7.60526	7.53595	7.47577
POC1B-GALNT4	9.75715	9.51289	9.79111	9.63016	9.57683	9.60653
POC5	10.4094	10.3973	10.4252	10.0662	10.2054	10.197
PODN	7.16528	7.32615	7.12433	7.01465	6.99656	7.23526
PODNL1	7.54318	7.5901	7.4507	7.49142	7.39392	7.49414
PODXL	10.4551	10.532	10.4467	11.2909	11.2304	11.2488
PODXL2	8.86949	8.88148	8.87506	8.56704	8.73654	8.80641
